sales,customer_id,customer_age,purchase_date,product,last_purchase_date,price,seller_id
15,1848,86,2024-07-25,Tablet,2024-06-22,452.07,112
92,4769,54,2024-01-10,Tablet,2022-07-05,3583.13,174
98,2589,44,2024-08-11,Smartphone,2024-04-15,867.44,197
66,2318,50,2024-03-30,TV,2022-11-15,3715.38,102
32,3089,85,2023-07-21,Headphones,2024-08-12,749.58,114
87,2947,76,2024-03-27,Headphones,2023-08-17,4170.84,196
63,2308,81,2023-07-06,Smartphone,2024-09-18,3421.03,155
86,3986,61,2024-08-30,Tablet,2024-03-03,1960.16,142
51,1386,66,2024-12-24,TV,2022-12-19,1826.23,173
25,3035,70,2024-01-03,Tablet,2022-12-21,787.29,166
58,2161,66,2023-12-06,TV,2022-04-16,4525.06,145
63,4258,83,2023-09-19,TV,2023-02-22,636.72,147
62,3025,80,2024-08-11,TV,2023-10-04,2386.78,177
22,3957,42,2024-06-26,Tablet,2022-07-24,1220.77,196
58,1715,21,2024-07-04,Tablet,2023-07-19,4981.82,196
58,3478,68,2023-11-02,Tablet,2022-07-08,2949.93,135
86,3601,28,2024-12-26,Laptop,2023-06-27,790.44,122
49,4933,34,2024-09-29,Tablet,2022-09-15,3354.44,154
52,4487,83,2023-06-14,Smartphone,2023-03-29,4958.46,154
42,3847,87,2024-09-12,Laptop,2022-03-19,3044.96,153
70,1425,86,2023-03-29,TV,2024-11-12,2314.03,164
15,2439,46,2023-07-19,Headphones,2023-05-18,1501.69,190
54,3073,89,2023-09-28,Laptop,2022-07-04,506.01,150
60,4442,37,2023-02-20,Laptop,2023-07-01,1179.82,131
97,1384,44,2024-05-03,TV,2022-02-18,2790.42,184
8,1055,25,2023-07-17,Tablet,2022-06-17,3781.24,119
53,4324,78,2023-01-23,Tablet,2022-01-21,4395.76,190
60,3681,45,2024-10-26,Laptop,2023-01-27,3978.88,135
5,1105,87,2023-08-11,Tablet,2024-06-21,671.05,131
68,4201,20,2023-08-09,Laptop,2022-08-17,3878.63,156
6,3896,86,2024-10-24,Headphones,2022-12-18,2928.94,128
96,1669,24,2023-09-23,Headphones,2022-08-13,2372.08,145
94,1375,77,2023-03-14,TV,2022-08-22,2885.18,186
47,1742,21,2023-03-18,Smartphone,2022-09-23,89.97,134
99,1966,22,2024-06-27,Smartphone,2024-05-07,385.26,178
55,1307,28,2024-03-10,Tablet,2022-11-10,2652.95,173
40,3138,32,2023-03-06,Smartphone,2023-05-14,909.42,151
52,4464,81,2023-12-23,Headphones,2024-05-26,2750.43,114
16,4605,30,2023-01-18,TV,2022-07-30,1803.36,188
13,1801,24,2024-11-06,Headphones,2022-04-09,4541.69,180
30,1109,23,2024-07-19,Laptop,2022-12-11,4750.93,150
19,4632,73,2024-07-28,Tablet,2024-06-22,4899.93,130
17,2664,81,2024-03-11,Tablet,2023-06-08,4499.74,174
63,3632,67,2024-03-16,Smartphone,2022-04-28,4930.16,183
19,1339,47,2023-01-09,Laptop,2023-08-23,3545.43,194
92,2588,39,2024-04-14,Smartphone,2024-05-05,4804.68,115
58,1978,42,2024-09-23,Smartphone,2022-07-28,3226.87,135
55,3403,45,2023-12-14,Smartphone,2023-04-26,4055.61,138
90,2915,56,2024-08-24,Laptop,2024-07-11,702.95,110
90,1167,84,2024-01-07,Smartphone,2022-11-25,3428.87,119
62,1556,22,2023-06-24,Tablet,2023-02-21,4658.96,189
23,4523,82,2024-05-29,Smartphone,2022-09-11,2723.24,155
9,1904,32,2023-05-10,Laptop,2024-08-02,974.76,189
12,1104,84,2024-07-19,Laptop,2022-01-05,2658.1,141
1,3047,57,2023-10-20,Headphones,2022-10-30,3549.36,146
58,3197,86,2024-11-26,Smartphone,2024-09-06,3860.45,105
1,1145,60,2023-12-19,Laptop,2023-08-30,2642.32,134
34,3763,18,2023-08-12,Smartphone,2024-08-21,1125.97,107
96,1873,39,2024-06-07,TV,2024-01-06,4637.11,170
48,1298,79,2024-12-07,Tablet,2023-01-25,3879.41,136
89,4238,43,2024-05-23,Tablet,2024-04-29,1389.91,149
1,2736,35,2024-01-03,Smartphone,2024-03-29,4068.47,115
16,1645,65,2024-10-27,Tablet,2022-01-12,1771.92,108
61,3770,26,2024-08-12,Tablet,2022-12-03,1596.54,174
64,4119,18,2024-10-13,TV,2023-08-30,4322.23,184
63,1637,26,2024-05-14,Tablet,2022-05-09,4372.51,159
69,3286,40,2023-03-31,Tablet,2022-01-11,2022.48,150
22,4078,62,2024-10-17,Laptop,2023-05-05,94.17,145
93,3511,19,2023-03-13,Tablet,2022-09-29,973.5,170
67,3500,31,2024-03-08,Smartphone,2024-05-30,4551.02,111
76,1783,55,2024-11-19,Tablet,2022-01-09,4498.81,163
26,1896,57,2023-12-14,Smartphone,2024-06-05,2294.06,120
16,1370,80,2023-09-20,Tablet,2024-02-15,1555.38,104
51,4620,33,2023-09-28,Smartphone,2022-10-08,1548.6,105
86,1486,23,2024-05-23,Tablet,2023-04-03,4491.11,142
57,4282,20,2024-05-22,Smartphone,2024-07-24,1657.43,125
29,3037,31,2024-09-08,Tablet,2023-03-27,2582.32,192
78,3212,83,2024-02-24,TV,2024-03-01,3668.5,153
92,4196,84,2023-03-13,Laptop,2024-03-22,1086.93,102
69,2360,48,2023-03-15,Laptop,2022-02-25,1306.5,110
47,1191,50,2024-10-16,Laptop,2023-12-09,1822.41,186
94,1729,18,2024-05-17,Laptop,2023-01-14,3288.41,124
62,3261,61,2024-07-27,TV,2024-10-06,4096.58,111
69,3621,32,2023-05-26,TV,2022-01-23,2756.19,164
76,4399,54,2023-02-15,Tablet,2024-02-11,708.0,103
16,1956,44,2023-04-15,TV,2022-08-19,2258.92,151
90,1380,65,2023-04-19,Laptop,2022-07-29,682.07,164
90,3720,44,2023-11-13,Headphones,2024-05-15,487.07,169
48,4649,29,2023-05-01,Tablet,2024-06-17,2968.6,133
85,1797,84,2024-05-13,Smartphone,2024-05-22,4783.25,190
39,1238,47,2023-02-12,Laptop,2022-12-29,4196.18,115
33,4603,83,2023-04-09,Laptop,2023-04-20,3883.63,174
94,3747,24,2024-12-06,Laptop,2022-07-14,3648.93,113
23,2105,51,2023-11-07,TV,2024-07-21,4490.78,173
10,2386,49,2023-08-02,Smartphone,2024-11-01,3776.53,160
69,3552,56,2024-04-07,Tablet,2024-02-23,3153.04,152
34,3249,60,2024-02-27,Laptop,2024-12-21,1855.17,157
52,3967,60,2024-01-24,Smartphone,2023-06-13,549.67,162
95,2527,20,2024-11-27,Headphones,2022-09-28,2332.12,112
10,2667,63,2023-04-22,TV,2023-06-22,4627.68,144
19,1036,49,2023-09-29,Laptop,2023-10-19,2936.35,197
58,3691,60,2023-04-12,Smartphone,2022-03-06,963.3,196
96,4660,20,2023-07-29,Smartphone,2024-05-11,3262.67,154
1,4672,80,2023-01-22,Laptop,2023-05-05,2354.04,132
69,2996,57,2023-06-08,Smartphone,2024-12-27,4660.33,161
4,2425,35,2023-12-09,Smartphone,2022-12-28,846.65,138
16,3812,84,2024-02-04,Tablet,2023-07-26,3574.46,112
24,4927,79,2024-03-29,TV,2024-09-21,3423.93,180
80,3753,27,2024-11-29,Tablet,2024-02-08,4918.53,172
2,4247,69,2023-05-23,TV,2024-11-08,2846.32,112
92,3592,63,2024-02-01,TV,2023-06-29,4364.29,115
32,4641,72,2024-06-19,Tablet,2024-09-05,172.33,153
91,2490,63,2023-05-21,Laptop,2024-07-20,658.32,129
84,2224,77,2023-08-28,Smartphone,2022-04-01,1762.4,138
24,3587,43,2023-10-19,Headphones,2024-08-30,3115.67,196
12,4618,44,2023-03-23,Tablet,2022-08-26,2272.94,163
50,4064,55,2024-07-13,Tablet,2023-04-07,1053.35,169
35,3022,39,2023-06-20,Laptop,2024-11-13,2966.56,111
33,4708,43,2024-08-02,Smartphone,2024-04-30,2855.16,101
33,3441,86,2024-06-09,Tablet,2024-07-09,2646.02,132
61,1832,52,2024-06-25,Headphones,2024-06-25,498.25,114
51,4113,83,2023-04-20,Smartphone,2024-02-16,4638.78,180
43,1596,68,2023-07-31,Tablet,2024-10-26,2981.66,151
12,3440,35,2024-03-13,Tablet,2023-07-24,1356.76,134
67,1699,60,2023-11-18,TV,2023-09-04,3452.72,194
65,2646,29,2024-12-14,TV,2023-09-26,1623.64,193
33,4854,20,2023-03-25,Tablet,2024-09-09,2553.99,137
40,3018,24,2024-01-11,Laptop,2023-04-08,1738.6,179
74,1440,23,2023-02-22,TV,2023-10-25,4407.95,141
43,2860,62,2024-05-10,Tablet,2024-09-16,4970.2,180
44,2640,56,2023-09-13,Smartphone,2023-03-07,847.85,106
29,2529,68,2024-08-08,Headphones,2024-05-27,166.72,155
13,3965,26,2023-08-08,TV,2023-03-01,1135.65,104
12,3367,40,2024-10-16,Tablet,2022-04-15,2970.26,139
95,3600,29,2023-04-10,TV,2022-09-09,911.06,160
46,4286,79,2023-05-09,Smartphone,2023-10-07,4066.85,190
2,2094,57,2023-08-07,Laptop,2022-06-27,2072.92,164
35,1567,71,2024-04-21,Tablet,2023-12-21,3072.14,165
87,3966,24,2024-04-02,Smartphone,2024-12-16,2305.31,167
81,1235,34,2023-01-22,Headphones,2024-06-10,4521.47,164
90,2304,67,2024-11-20,Tablet,2023-02-13,223.92,192
8,4034,41,2024-07-13,Headphones,2024-08-11,3660.04,184
93,4688,19,2024-09-20,Laptop,2022-09-19,3278.25,141
26,4973,50,2023-11-25,Tablet,2024-01-12,3265.1,134
74,4958,38,2024-11-21,Tablet,2023-10-16,2099.25,197
90,2185,70,2024-04-24,Smartphone,2023-07-29,127.59,165
34,4262,63,2023-12-05,TV,2022-04-28,3461.74,124
7,2032,62,2023-06-28,Tablet,2024-08-28,4155.88,105
68,3107,26,2024-02-25,Laptop,2022-11-04,471.89,107
58,3940,23,2024-04-26,Tablet,2023-05-05,2236.01,134
75,2840,68,2023-02-18,Tablet,2024-01-27,854.84,152
29,1224,52,2023-01-30,Tablet,2023-10-10,3074.14,118
36,2842,70,2023-03-26,Tablet,2023-08-31,3938.74,108
89,3747,36,2024-05-16,Laptop,2024-01-07,3350.2,132
21,1581,86,2024-06-29,Smartphone,2022-01-24,1624.4,107
36,4876,42,2023-11-25,TV,2024-01-23,741.68,137
10,4358,28,2024-09-01,Laptop,2024-09-27,3981.63,131
73,4041,34,2024-03-09,Laptop,2022-12-15,1653.39,122
24,1168,53,2024-08-10,Headphones,2022-01-25,159.59,133
64,4133,38,2024-11-17,TV,2024-10-11,2878.54,186
99,4420,35,2023-09-06,Smartphone,2023-08-22,1271.05,145
49,2465,77,2023-05-14,Smartphone,2024-03-11,4213.97,131
99,1013,35,2024-11-20,Headphones,2024-06-28,759.11,100
36,3211,18,2023-12-31,Headphones,2024-08-16,2202.26,106
82,2443,31,2024-07-28,Laptop,2024-11-17,1302.99,123
96,3804,25,2024-02-29,Smartphone,2023-06-25,3463.53,101
24,2870,83,2024-02-19,Smartphone,2023-05-06,2765.23,117
23,2543,68,2024-10-17,Smartphone,2023-05-03,3965.39,182
62,2689,77,2024-05-26,Laptop,2024-03-01,2320.13,199
96,2571,51,2024-01-20,Smartphone,2022-06-21,73.8,155
37,4631,53,2024-01-23,Tablet,2022-02-07,1115.22,191
12,4668,79,2024-03-24,Headphones,2022-10-26,4995.83,198
55,2051,18,2024-07-17,Headphones,2024-11-16,2056.46,131
13,2731,59,2023-10-30,Headphones,2023-10-10,3120.16,176
23,1445,18,2023-04-09,Headphones,2024-01-18,4529.41,169
89,4279,71,2023-11-02,Tablet,2024-07-14,151.59,192
99,4541,64,2024-07-10,TV,2022-01-13,3315.06,109
30,1715,56,2023-02-11,Smartphone,2022-09-16,1477.47,139
17,4023,47,2024-04-12,Headphones,2024-09-06,1432.28,173
62,1818,24,2024-03-15,Smartphone,2023-09-08,1163.01,133
84,3151,39,2023-11-23,Smartphone,2022-10-05,4122.51,183
89,3789,67,2024-07-22,Tablet,2024-08-11,1896.09,132
86,1425,62,2023-02-02,Smartphone,2024-12-25,382.23,174
13,2124,89,2024-02-16,Headphones,2024-03-18,529.41,187
59,2564,27,2024-09-17,Smartphone,2023-10-18,785.64,196
19,3686,31,2023-04-24,Tablet,2024-02-22,4499.69,156
49,1849,63,2024-05-22,Headphones,2023-05-14,2165.84,121
12,2545,23,2023-02-25,Tablet,2022-07-24,4584.44,147
61,2129,38,2024-07-09,Laptop,2023-08-10,4096.52,175
19,2702,79,2024-12-24,TV,2024-11-07,4197.52,193
76,3001,36,2023-12-18,Smartphone,2023-09-06,1469.82,131
9,3816,79,2023-11-25,Smartphone,2024-09-26,1393.01,182
71,4878,70,2024-06-29,Smartphone,2023-10-06,2822.34,144
28,1276,41,2023-09-27,Laptop,2024-03-31,2118.73,101
78,4136,73,2023-07-15,TV,2022-02-27,2569.85,177
95,2806,79,2024-02-17,Tablet,2023-08-20,313.36,154
52,3947,51,2024-09-28,Laptop,2022-11-11,4859.37,158
83,3235,39,2023-03-20,Laptop,2022-06-11,337.94,132
16,4388,85,2024-10-18,Headphones,2022-11-20,935.21,195
69,2939,74,2023-03-24,Laptop,2023-12-19,3407.09,182
99,4209,27,2023-05-17,Laptop,2023-08-03,819.73,113
12,4414,83,2024-06-22,Smartphone,2024-06-17,579.01,167
25,3152,25,2024-11-19,Headphones,2024-01-30,810.42,165
52,1545,55,2024-12-19,Tablet,2023-05-17,356.51,173
85,3427,79,2023-11-02,TV,2022-02-26,1294.03,158
53,1109,45,2023-11-07,Tablet,2022-10-24,1392.04,192
23,1544,27,2024-01-23,Headphones,2024-10-24,2518.18,114
16,3401,62,2024-12-25,Smartphone,2023-02-14,2221.68,130
57,1742,82,2024-07-02,TV,2024-03-17,2394.88,196
39,3364,84,2024-05-20,Tablet,2023-09-12,3099.4,128
53,2289,26,2024-01-23,TV,2024-02-18,1193.26,174
42,4765,22,2023-10-20,TV,2024-02-18,716.79,172
58,2875,27,2023-06-28,TV,2023-07-20,4400.45,146
39,2088,29,2024-11-02,Laptop,2024-09-24,3188.01,156
14,1332,75,2024-03-04,Headphones,2022-06-15,350.28,157
95,2536,38,2024-06-07,Headphones,2024-02-27,4807.21,192
5,2156,38,2024-11-11,Smartphone,2023-10-28,3480.69,184
35,1591,82,2023-11-08,Tablet,2022-05-08,800.94,130
87,1782,20,2023-03-21,Smartphone,2022-03-17,4847.22,152
93,4824,86,2023-01-14,Tablet,2024-06-05,1858.77,185
75,1539,81,2023-02-23,TV,2024-02-21,4923.32,163
18,3782,66,2024-03-22,Tablet,2023-03-10,561.21,181
76,2558,89,2023-03-06,Tablet,2023-09-27,841.85,101
9,2519,34,2024-01-07,TV,2023-09-07,3304.23,159
74,3668,49,2024-05-17,Smartphone,2024-09-12,159.61,185
58,1618,87,2024-07-23,Tablet,2023-06-10,142.51,183
17,4728,38,2023-04-06,Smartphone,2023-03-17,3970.32,147
7,4440,24,2024-06-16,Smartphone,2023-08-10,880.51,147
46,4937,24,2023-09-17,Headphones,2023-01-26,4598.01,160
13,3956,44,2024-08-07,TV,2022-09-01,2158.19,103
40,4981,25,2023-09-05,TV,2024-02-07,4374.58,125
42,4722,45,2023-05-07,Laptop,2023-02-19,2117.93,183
9,4867,83,2024-05-13,Smartphone,2023-03-03,2674.64,121
50,2833,88,2023-02-15,Laptop,2022-09-06,1616.75,142
27,1991,64,2023-09-25,TV,2024-11-24,3307.48,119
66,3146,27,2024-10-01,TV,2024-04-18,1625.1,192
5,3364,50,2024-06-25,Laptop,2022-09-10,1154.69,147
29,3170,24,2023-04-04,TV,2024-05-11,451.18,194
37,4391,20,2023-11-12,TV,2024-03-29,335.46,160
38,3846,31,2024-09-03,Headphones,2024-05-11,1564.57,122
83,2616,61,2023-03-12,Tablet,2022-07-29,3695.54,160
8,2518,63,2024-08-15,Headphones,2022-04-20,1067.82,179
65,3504,78,2024-03-24,Tablet,2022-11-26,1531.18,162
86,1521,53,2024-01-02,Headphones,2022-05-22,4530.6,118
17,3567,30,2024-09-11,Headphones,2023-11-07,3213.83,174
71,1916,33,2024-09-05,Smartphone,2022-03-28,4602.63,175
89,1716,22,2024-02-14,Laptop,2022-05-20,4560.57,199
45,3362,55,2023-04-01,Headphones,2023-11-05,363.88,112
4,3756,67,2024-05-23,Smartphone,2022-01-26,4777.3,101
36,3757,55,2024-06-11,Headphones,2023-10-08,303.33,150
70,4613,73,2023-04-20,Laptop,2024-06-29,4631.81,174
31,4550,80,2024-11-02,Smartphone,2022-12-28,2756.33,100
19,2936,65,2023-03-30,Tablet,2022-12-26,2689.29,140
61,4091,76,2024-08-29,Laptop,2024-09-22,3580.66,109
54,1559,61,2023-09-29,TV,2022-03-18,4402.1,102
39,1968,72,2023-09-04,Smartphone,2022-04-05,3104.17,107
91,4201,72,2023-12-27,TV,2024-08-14,2155.73,179
74,4364,18,2024-01-13,Smartphone,2024-09-23,603.85,135
90,4968,25,2023-07-25,Tablet,2022-08-06,3956.59,139
19,4203,21,2023-12-11,Smartphone,2023-01-03,685.05,138
39,3403,70,2024-03-30,Headphones,2022-02-21,3645.51,183
67,2077,75,2023-03-08,TV,2023-11-18,2663.23,146
45,1889,54,2024-07-11,TV,2024-04-04,1959.89,159
13,1792,66,2023-02-12,Smartphone,2022-02-02,3084.28,107
92,4458,84,2023-08-17,Headphones,2024-05-21,3873.16,173
58,3312,36,2024-03-19,Headphones,2023-10-06,4708.64,136
20,1981,18,2023-08-22,Smartphone,2023-03-01,1360.25,162
92,4286,46,2023-07-18,Laptop,2024-02-26,4738.29,195
72,4531,50,2024-05-11,Tablet,2024-10-27,4806.69,126
61,4529,69,2023-02-01,Smartphone,2023-05-10,4077.47,194
39,1801,58,2023-09-21,Headphones,2024-01-09,4413.11,102
1,1042,40,2023-04-23,Tablet,2024-02-06,3477.52,138
3,2609,22,2024-04-03,Smartphone,2023-11-27,243.53,105
77,3909,88,2023-10-03,Tablet,2022-07-18,2896.64,180
92,4349,74,2023-05-26,Laptop,2023-12-16,3748.66,109
62,4909,23,2023-12-23,Headphones,2023-03-11,4711.43,184
63,2777,66,2023-01-06,Laptop,2022-10-15,2873.74,128
25,4201,39,2023-12-06,Laptop,2023-12-20,3981.29,128
56,1349,21,2024-05-08,Headphones,2023-07-21,3539.94,119
33,4777,89,2023-04-18,Laptop,2024-03-21,1439.97,178
38,2567,81,2023-03-12,Smartphone,2023-02-12,815.9,165
6,2129,54,2023-12-06,Smartphone,2024-07-05,3766.98,196
58,3959,48,2024-11-04,Tablet,2024-06-28,1207.15,111
44,4787,54,2023-04-10,Smartphone,2023-12-18,1261.22,112
45,3048,62,2023-11-23,Smartphone,2024-04-04,3237.53,138
32,2780,25,2023-02-02,Tablet,2024-10-22,3955.89,138
45,1583,57,2023-05-23,TV,2022-07-04,2932.54,144
61,1431,22,2023-09-01,Headphones,2023-11-05,4430.67,184
47,4377,45,2024-12-26,Smartphone,2023-08-25,1096.64,140
21,2932,26,2024-09-23,Tablet,2024-02-02,1299.45,179
80,4598,19,2024-11-10,Laptop,2022-01-22,3202.93,197
85,3100,80,2023-08-05,Laptop,2022-07-31,4155.37,190
75,3987,68,2024-03-09,Smartphone,2023-04-22,2719.79,142
36,3567,48,2024-12-29,Headphones,2023-04-11,101.39,161
99,4401,24,2023-02-23,Tablet,2024-09-15,3400.87,102
19,4629,47,2024-12-20,Tablet,2022-06-21,4077.23,108
20,2348,75,2024-08-14,Tablet,2023-11-06,1418.89,143
57,4185,20,2023-05-31,Tablet,2024-03-07,318.28,133
18,3194,68,2023-02-24,Tablet,2022-09-01,2613.86,118
47,3030,73,2024-05-31,Headphones,2023-02-25,258.67,189
49,2189,27,2024-03-23,Tablet,2023-01-14,2109.28,186
14,4450,78,2023-02-04,Headphones,2022-12-07,138.2,117
15,2162,67,2023-04-29,Headphones,2024-08-11,1163.59,145
31,3676,64,2023-07-16,Headphones,2023-11-02,1974.67,140
1,1298,18,2024-07-19,Laptop,2022-05-03,602.94,148
54,4347,74,2024-05-28,TV,2024-05-21,615.07,151
3,2939,55,2024-08-16,Smartphone,2023-03-10,4143.96,173
16,1788,79,2024-02-26,Laptop,2022-07-07,255.05,142
87,1849,87,2024-05-31,TV,2024-11-03,3460.38,109
57,4896,82,2024-11-16,Laptop,2022-03-11,4081.69,184
75,3225,79,2023-05-19,Headphones,2023-10-13,697.08,137
12,3889,73,2024-12-05,Headphones,2024-04-16,1017.09,137
74,2377,84,2024-10-11,Tablet,2023-08-14,3225.39,146
96,2177,34,2024-09-19,Headphones,2022-11-14,1612.45,106
16,2949,25,2023-02-13,Laptop,2023-03-13,2408.29,111
72,4272,77,2023-08-07,Smartphone,2022-08-15,4188.21,151
76,1877,57,2024-07-21,Headphones,2022-06-29,733.02,132
24,2138,79,2023-09-15,TV,2023-06-20,3117.28,188
28,4742,58,2024-05-27,Laptop,2022-09-27,4714.87,191
8,2577,29,2024-01-12,TV,2024-08-03,334.46,123
92,3806,71,2023-10-16,Tablet,2023-10-21,347.03,147
36,4139,28,2024-04-14,Tablet,2022-10-12,2795.97,130
90,4516,77,2023-04-13,Smartphone,2024-11-11,4802.38,181
8,3492,85,2023-05-29,Laptop,2022-01-02,1141.34,122
58,4397,63,2023-03-25,Smartphone,2022-04-13,1687.42,170
60,4917,55,2023-01-26,TV,2024-11-25,538.31,171
50,3755,78,2023-06-24,Smartphone,2022-10-01,1843.12,114
28,3649,34,2024-10-02,TV,2024-12-10,269.45,137
92,2646,83,2024-02-26,Smartphone,2024-06-14,1976.02,127
41,2903,89,2024-10-15,Tablet,2022-01-17,2799.66,190
64,2382,53,2023-12-12,Laptop,2023-03-12,4876.27,120
27,1144,24,2023-10-29,Smartphone,2024-05-07,4101.02,126
63,3322,33,2023-10-25,TV,2023-11-17,4119.22,146
17,3556,31,2023-05-15,Laptop,2022-09-20,1179.31,155
73,2202,42,2023-02-24,Tablet,2023-01-29,481.81,113
33,3800,21,2023-02-25,Tablet,2022-07-27,3035.22,120
84,2861,46,2024-01-09,Headphones,2024-03-18,2629.63,113
77,2854,73,2024-08-10,Laptop,2023-04-10,2606.69,169
92,3524,23,2023-12-05,Smartphone,2022-12-24,589.59,175
29,2866,18,2024-04-01,Tablet,2022-12-20,2494.73,127
13,4485,56,2023-12-21,Smartphone,2023-01-11,794.26,192
46,4224,18,2023-05-12,Smartphone,2024-09-15,2139.47,136
35,4175,80,2024-05-07,TV,2022-01-18,357.71,166
6,2098,74,2024-07-07,Smartphone,2023-12-17,4291.62,132
82,2151,84,2023-04-20,Headphones,2023-04-30,115.24,111
69,2734,82,2024-08-04,Laptop,2024-10-22,4699.65,111
47,3713,82,2023-05-06,Laptop,2024-08-07,4321.31,174
25,1567,38,2023-10-23,TV,2023-01-11,3775.41,191
66,2813,47,2023-06-28,Headphones,2024-07-02,4913.63,150
10,4416,50,2023-07-16,Headphones,2023-07-20,316.41,134
56,1530,65,2023-04-11,Laptop,2024-05-14,3225.91,197
30,3206,39,2024-07-26,Headphones,2023-09-04,4254.05,185
5,2561,71,2023-07-02,Tablet,2024-11-28,676.75,186
33,4497,21,2023-01-09,Smartphone,2023-03-12,2944.64,111
65,1680,72,2024-02-17,Smartphone,2023-10-10,1999.91,118
18,3070,61,2024-12-18,Laptop,2022-12-28,2207.34,194
96,2070,29,2024-07-19,Laptop,2023-07-16,4566.99,158
49,3572,69,2024-11-22,Headphones,2022-03-24,2716.32,112
11,1728,82,2023-04-14,TV,2024-11-16,511.65,118
85,4905,82,2023-05-06,Laptop,2022-01-21,4689.22,135
26,2729,27,2024-06-29,Laptop,2024-12-04,966.8,185
63,3191,35,2024-11-07,Laptop,2024-08-11,4468.55,193
89,4656,64,2023-09-27,Headphones,2023-11-25,4856.06,103
86,1667,83,2024-04-10,Tablet,2024-03-08,4395.3,112
59,2612,66,2023-04-28,Laptop,2023-04-24,3401.81,183
27,4490,89,2023-04-02,Tablet,2024-05-12,3730.58,105
49,1680,39,2024-09-03,Headphones,2023-10-18,3514.34,143
77,1972,43,2024-04-29,TV,2024-02-02,2329.6,175
33,3846,26,2023-03-28,Smartphone,2023-09-10,1408.38,179
98,3132,38,2023-08-22,Smartphone,2023-12-12,1460.76,180
99,3463,80,2023-05-04,Smartphone,2022-12-03,3669.28,107
1,3741,23,2023-07-22,Smartphone,2024-02-07,3148.88,132
21,3529,31,2023-02-01,Headphones,2024-03-29,2945.18,151
55,3503,50,2023-12-23,Smartphone,2023-01-20,3280.41,175
6,1826,88,2024-04-07,Headphones,2024-10-17,3885.19,189
92,1296,41,2024-07-04,TV,2024-12-13,3754.29,182
81,4183,68,2023-04-04,Laptop,2023-08-15,571.71,112
69,2253,19,2024-06-05,Laptop,2024-04-10,1847.02,109
95,4167,32,2024-12-27,Laptop,2024-12-17,1356.64,133
5,3997,52,2024-02-12,Headphones,2023-05-18,2714.28,194
3,3727,53,2023-04-10,Headphones,2022-07-08,354.01,126
53,3425,56,2023-09-01,Headphones,2024-05-19,3824.2,157
23,4227,21,2023-02-27,TV,2023-08-02,577.31,166
53,3468,81,2023-12-23,Tablet,2024-03-09,1393.44,143
37,3152,23,2024-05-05,Headphones,2022-05-11,3924.57,168
74,2728,74,2023-11-16,Headphones,2023-11-09,305.22,104
74,3024,47,2023-01-19,Laptop,2024-08-06,3318.0,136
83,1329,84,2023-12-23,Smartphone,2022-06-01,4626.17,170
17,3486,32,2023-04-27,Smartphone,2024-07-10,3107.31,155
85,2155,34,2023-05-16,TV,2023-12-14,3577.65,150
78,2890,35,2023-10-23,Smartphone,2024-03-15,3971.72,155
73,1381,36,2024-06-08,Tablet,2023-03-08,1150.12,141
1,3185,86,2023-04-11,Laptop,2022-01-28,2925.77,112
51,3990,41,2024-01-15,TV,2022-12-21,1579.83,133
45,1842,65,2023-06-04,Smartphone,2023-11-09,1285.0,199
77,3317,47,2024-08-16,Smartphone,2022-05-16,1002.66,133
4,4621,32,2024-08-22,Laptop,2024-12-27,2947.88,152
62,1395,64,2023-04-15,TV,2022-06-03,3982.93,102
65,4628,61,2024-10-03,Laptop,2022-11-22,4385.65,173
32,3960,44,2024-06-09,TV,2024-03-26,2171.5,198
34,3511,81,2023-05-08,Smartphone,2022-04-18,1895.85,136
92,4746,58,2024-02-05,Laptop,2024-12-05,3452.17,151
95,1449,85,2024-07-25,Laptop,2023-03-30,3912.78,105
72,2354,22,2024-06-12,Tablet,2022-11-19,1303.93,120
39,4324,70,2024-07-10,Laptop,2022-10-12,1521.59,144
26,4752,25,2024-07-03,TV,2023-10-12,2690.3,104
34,2986,39,2023-05-04,Tablet,2024-01-19,2249.71,102
54,2308,24,2023-12-26,Laptop,2023-03-25,3543.65,119
3,2297,39,2023-03-05,Laptop,2022-11-17,2547.2,193
50,3067,63,2024-09-15,Tablet,2022-10-05,602.42,175
12,3286,47,2023-04-12,Smartphone,2023-09-04,871.47,160
65,2293,33,2024-07-14,Laptop,2024-11-03,4514.45,134
54,3465,22,2023-10-04,Headphones,2023-02-18,1175.62,131
5,4381,84,2023-08-15,Smartphone,2023-05-09,297.93,118
94,4102,40,2023-01-23,Laptop,2022-02-16,3670.7,114
94,2849,78,2024-11-27,Smartphone,2023-10-18,3435.86,173
57,4175,22,2023-03-05,TV,2024-02-08,3020.38,156
17,4753,40,2023-06-06,Smartphone,2023-03-08,2536.17,125
47,1185,42,2024-01-25,Tablet,2024-08-13,4849.42,169
23,4199,25,2023-05-29,Laptop,2023-01-12,643.17,189
79,2233,38,2023-12-29,Smartphone,2024-11-13,2575.31,101
85,2437,19,2024-11-11,Headphones,2024-06-27,2842.02,148
14,4352,39,2024-04-08,TV,2022-11-21,161.34,147
66,1252,89,2024-10-06,TV,2022-11-12,2089.36,131
75,1018,89,2024-02-03,Smartphone,2022-08-09,3924.87,102
51,3759,85,2024-02-09,Tablet,2022-08-02,2381.94,182
38,4803,81,2023-05-12,TV,2024-04-24,4382.63,199
